#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A68D01
#Date Time: 2018-10-13 11:40:49.790
#Sample rate: 2000Hz
#Samples: 20000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V
#Channel 2: Range: 500 mV/div Offset: 0 V

Time (s),Channel 1 (V),Channel 2 (V)
-4.9814999999999996,-0.036383580821970365,-0.0016492901388646124
-4.9809999999999999,-0.038037282924797938,-0.00065831510981141661
-4.9805000000000001,-0.040021725448191027,0.00033265991924177917
-4.9800000000000004,-0.03869876376592897,0.00066298492892617788
-4.9794999999999998,-0.040021725448191027,0.00099330993861057636
-4.9790000000000001,-0.040683206289322059,0.00099330993861057636
-4.9785000000000004,-0.039690985027625511,0.00066298492892617788
-4.9779999999999998,-0.039360244607059995,0.00033265991924177917
-4.9775,-0.039360244607059995,0.00033265991924177917
-4.9770000000000003,-0.040683206289322059,0.00066298492892617788
-4.9764999999999997,-0.039029504186494486,0.00066298492892617788
-4.976,-0.040021725448191027,0.00066298492892617788
-4.9755000000000003,-0.040352465868756543,0.00066298492892617788
-4.9749999999999996,-0.039029504186494486,0.00033265991924177917
-4.9744999999999999,-0.038368023345363454,2.3349095573805797e-06
-4.9740000000000002,-0.038368023345363454,-0.0009886401194958152
-4.9734999999999996,-0.038368023345363454,-0.0009886401194958152
-4.9729999999999999,-0.037375802083666906,-0.0009886401194958152
-4.9725000000000001,-0.037706542504232422,-0.0009886401194958152
-4.9720000000000004,-0.038368023345363454,-0.0013189651291802139
-4.9714999999999998,-0.036714321242535881,-0.0013189651291802139
-4.9710000000000001,-0.036383580821970365,-0.0023099401582334098
-4.9705000000000004,-0.03605284040140485,-0.0033009151872866052
-4.9699999999999998,-0.034729878719142793,-0.0033009151872866052
-4.9695,-0.034399138298577277,-0.0036312401969710037
-4.9690000000000003,-0.035391359560273818,-0.0033009151872866052
-4.9684999999999997,-0.035391359560273818,-0.0033009151872866052
-4.968,-0.034729878719142793,-0.0033009151872866052
-4.9675000000000002,-0.034729878719142793,-0.0036312401969710037
-4.9669999999999996,-0.035060619139708309,-0.0039615652066554031
-4.9664999999999999,-0.033406917036880729,-0.0039615652066554031
-4.9660000000000002,-0.034399138298577277,-0.0039615652066554031
-4.9654999999999996,-0.035391359560273818,-0.0036312401969710037
-4.9649999999999999,-0.035060619139708309,-0.0036312401969710037
-4.9645000000000001,-0.035060619139708309,-0.0029705901776022068
-4.9640000000000004,-0.036714321242535881,-0.0019796151485490109
-4.9634999999999998,-0.037045061663101397,-0.0019796151485490109
-4.9630000000000001,-0.03605284040140485,-0.0019796151485490109
-4.9625000000000004,-0.036714321242535881,-0.0019796151485490109
-4.9619999999999997,-0.037706542504232422,-0.0019796151485490109
-4.9615,-0.036383580821970365,-0.0013189651291802139
-4.9610000000000003,-0.038037282924797938,-0.00065831510981141661
-4.9604999999999997,-0.040352465868756543,0.00066298492892617788
-4.96,-0.039029504186494486,0.00066298492892617788
-4.9595000000000002,-0.039690985027625511,0.00099330993861057636
-4.9589999999999996,-0.040352465868756543,0.00066298492892617788
-4.9584999999999999,-0.039690985027625511,0.00066298492892617788
-4.9580000000000002,-0.039029504186494486,0.00066298492892617788
-4.9574999999999996,-0.039360244607059995,0.00033265991924177917
-4.9569999999999999,-0.040683206289322059,0.00066298492892617788
-4.9565000000000001,-0.039360244607059995,0.00066298492892617788
-4.9560000000000004,-0.040021725448191027,0.00066298492892617788
-4.9554999999999998,-0.040683206289322059,0.00066298492892617788
-4.9550000000000001,-0.03869876376592897,0.00033265991924177917
-4.9545000000000003,-0.039029504186494486,2.3349095573805797e-06
-4.9539999999999997,-0.039029504186494486,-0.0009886401194958152
-4.9535,-0.038037282924797938,-0.0009886401194958152
-4.9530000000000003,-0.037375802083666906,-0.0009886401194958152
-4.9524999999999997,-0.038368023345363454,-0.0009886401194958152
-4.952,-0.039029504186494486,-0.0013189651291802139
-4.9515000000000002,2.4769128750553762,0.0019842849676637722
-4.9509999999999996,2.7090926502923676,-0.0026402651679178083
-4.9504999999999999,2.7090926502923676,-0.0033009151872866052
-4.9500000000000002,2.7090926502923676,-0.0033009151872866052
-4.9494999999999996,2.7090926502923676,-0.0036312401969710037
-4.9489999999999998,2.7090926502923676,-0.0036312401969710037
-4.9485000000000001,2.7090926502923676,-0.0033009151872866052
-4.9480000000000004,2.7090926502923676,-0.0036312401969710037
-4.9474999999999998,2.7090926502923676,-0.0039615652066554031
-4.9470000000000001,2.7090926502923676,-0.0042918902163398016
-4.9465000000000003,2.7090926502923676,-0.0039615652066554031
-4.9459999999999997,2.7090926502923676,-0.0039615652066554031
-4.9455,2.7090926502923676,-0.0039615652066554031
-4.9450000000000003,2.7090926502923676,-0.0036312401969710037
-4.9444999999999997,2.7090926502923676,-0.0033009151872866052
-4.944,2.7090926502923676,-0.0023099401582334098
-4.9435000000000002,2.7090926502923676,-0.0019796151485490109
-4.9429999999999996,2.7090926502923676,-0.0019796151485490109
-4.9424999999999999,2.7090926502923676,-0.0023099401582334098
-4.9420000000000002,2.7090926502923676,-0.0019796151485490109
-4.9414999999999996,2.7090926502923676,-0.0016492901388646124
-4.9409999999999998,2.7090926502923676,-0.00065831510981141661
-4.9405000000000001,2.7090926502923676,0.00033265991924177917
-4.9400000000000004,2.7090926502923676,0.00033265991924177917
-4.9394999999999998,2.7090926502923676,0.00099330993861057636
-4.9390000000000001,2.7090926502923676,0.00066298492892617788
-4.9385000000000003,2.7090926502923676,0.00066298492892617788
-4.9379999999999997,2.7090926502923676,0.00033265991924177917
-4.9375,2.7090926502923676,0.00033265991924177917
-4.9370000000000003,2.7090926502923676,0.00066298492892617788
-4.9364999999999997,2.7090926502923676,0.00066298492892617788
-4.9359999999999999,2.7090926502923676,0.00033265991924177917
-4.9355000000000002,2.7090926502923676,0.00033265991924177917
-4.9349999999999996,2.7090926502923676,2.3349095573805797e-06
-4.9344999999999999,2.7090926502923676,-0.00032799010012701801
-4.9340000000000002,2.7090926502923676,-0.0013189651291802139
-4.9335000000000004,2.7090926502923676,-0.0013189651291802139
-4.9329999999999998,2.7090926502923676,-0.0013189651291802139
-4.9325000000000001,2.7090926502923676,-0.0013189651291802139
-4.9320000000000004,2.7090926502923676,-0.0013189651291802139
-4.9314999999999998,2.7090926502923676,-0.0016492901388646124
-4.931,2.7090926502923676,-0.0026402651679178083
-4.9305000000000003,2.7090926502923676,-0.0033009151872866052
-4.9299999999999997,2.7090926502923676,-0.0036312401969710037
-4.9295,2.7090926502923676,-0.0036312401969710037
-4.9290000000000003,2.7090926502923676,-0.0036312401969710037
-4.9284999999999997,2.7090926502923676,-0.0033009151872866052
-4.9279999999999999,2.7090926502923676,-0.0033009151872866052
-4.9275000000000002,2.7090926502923676,-0.0039615652066554031
-4.9269999999999996,2.7090926502923676,-0.0042918902163398016
-4.9264999999999999,2.7090926502923676,-0.0039615652066554031
-4.9260000000000002,2.7090926502923676,-0.0039615652066554031
-4.9255000000000004,2.7090926502923676,-0.0039615652066554031
-4.9249999999999998,2.7090926502923676,-0.0036312401969710037
-4.9245000000000001,2.7090926502923676,-0.0033009151872866052
-4.9240000000000004,2.7090926502923676,-0.0023099401582334098
-4.9234999999999998,2.7090926502923676,-0.0019796151485490109
-4.923,2.7090926502923676,-0.0019796151485490109
-4.9225000000000003,2.7090926502923676,-0.0019796151485490109
-4.9219999999999997,2.7090926502923676,-0.0019796151485490109
-4.9215,2.7090926502923676,-0.0016492901388646124
-4.9210000000000003,2.7090926502923676,-0.00032799010012701801
-4.9204999999999997,2.7090926502923676,0.00033265991924177917
-4.9199999999999999,2.7090926502923676,0.00066298492892617788
-4.9195000000000002,2.7090926502923676,0.00099330993861057636
-4.9189999999999996,2.7090926502923676,0.00066298492892617788
-4.9184999999999999,2.7090926502923676,0.00066298492892617788
-4.9180000000000001,2.7090926502923676,0.00033265991924177917
-4.9175000000000004,2.7090926502923676,0.00033265991924177917
-4.9169999999999998,2.7090926502923676,0.00066298492892617788
-4.9165000000000001,2.7090926502923676,0.00066298492892617788
-4.9160000000000004,2.7090926502923676,0.00066298492892617788
-4.9154999999999998,2.7090926502923676,0.00033265991924177917
-4.915,2.7090926502923676,2.3349095573805797e-06
-4.9145000000000003,2.7090926502923676,-0.00032799010012701801
-4.9139999999999997,2.7090926502923676,-0.0009886401194958152
-4.9135,2.7090926502923676,-0.0013189651291802139
-4.9130000000000003,2.7090926502923676,-0.0013189651291802139
-4.9124999999999996,2.7090926502923676,-0.0013189651291802139
-4.9119999999999999,2.7090926502923676,-0.0013189651291802139
-4.9115000000000002,2.7090926502923676,-0.0016492901388646124
-4.9109999999999996,2.7090926502923676,-0.0026402651679178083
-4.9104999999999999,2.7090926502923676,-0.0033009151872866052
-4.9100000000000001,2.7090926502923676,-0.0036312401969710037
-4.9095000000000004,2.7090926502923676,-0.0039615652066554031
-4.9089999999999998,2.7090926502923676,-0.0036312401969710037
-4.9085000000000001,2.7090926502923676,-0.0036312401969710037
-4.9080000000000004,2.7090926502923676,-0.0033009151872866052
-4.9074999999999998,2.7090926502923676,-0.0039615652066554031
-4.907,2.7090926502923676,-0.0042918902163398016
-4.9065000000000003,2.7090926502923676,-0.0039615652066554031
-4.9059999999999997,2.7090926502923676,-0.0039615652066554031
-4.9055,2.7090926502923676,-0.0039615652066554031
-4.9050000000000002,2.7090926502923676,-0.0036312401969710037
-4.9044999999999996,2.7090926502923676,-0.0029705901776022068
-4.9039999999999999,2.7090926502923676,-0.0019796151485490109
-4.9035000000000002,2.7090926502923676,-0.0019796151485490109
-4.9029999999999996,2.7090926502923676,-0.0019796151485490109
-4.9024999999999999,2.7090926502923676,-0.0019796151485490109
-4.9020000000000001,2.7090926502923676,-0.0019796151485490109
-4.9015000000000004,2.7090926502923676,-0.0016492901388646124
-4.9009999999999998,2.7090926502923676,-0.00032799010012701801
-4.9005000000000001,2.7090926502923676,0.00033265991924177917
-4.9000000000000004,2.7090926502923676,0.00066298492892617788
-4.8994999999999997,2.7090926502923676,0.00066298492892617788
-4.899,2.7090926502923676,0.00066298492892617788
-4.8985000000000003,2.7090926502923676,0.00033265991924177917
-4.8979999999999997,2.7090926502923676,0.00033265991924177917
-4.8975,2.7090926502923676,0.00033265991924177917
-4.8970000000000002,2.7090926502923676,0.00033265991924177917
-4.8964999999999996,2.7090926502923676,0.00033265991924177917
-4.8959999999999999,2.7090926502923676,0.00033265991924177917
-4.8955000000000002,2.7090926502923676,0.00033265991924177917
-4.8949999999999996,2.7090926502923676,2.3349095573805797e-06
-4.8944999999999999,2.7090926502923676,-0.00032799010012701801
-4.8940000000000001,2.7090926502923676,-0.0013189651291802139
-4.8935000000000004,2.7090926502923676,-0.0013189651291802139
-4.8929999999999998,2.7090926502923676,-0.0013189651291802139
-4.8925000000000001,2.7090926502923676,-0.0013189651291802139
-4.8920000000000003,2.7090926502923676,-0.0013189651291802139
-4.8914999999999997,2.7090926502923676,-0.0016492901388646124
-4.891,2.7090926502923676,-0.0026402651679178083
-4.8905000000000003,2.7090926502923676,-0.0033009151872866052
-4.8899999999999997,2.7090926502923676,-0.0036312401969710037
-4.8895,2.7090926502923676,-0.0036312401969710037
-4.8890000000000002,2.7090926502923676,-0.0033009151872866052
-4.8884999999999996,2.7090926502923676,-0.0033009151872866052
-4.8879999999999999,2.7090926502923676,-0.0033009151872866052
-4.8875000000000002,2.7090926502923676,-0.0039615652066554031
-4.8869999999999996,2.7090926502923676,-0.0039615652066554031
-4.8864999999999998,2.7090926502923676,-0.0042918902163398016
-4.8860000000000001,2.7090926502923676,-0.0039615652066554031
-4.8855000000000004,2.7090926502923676,-0.0039615652066554031
-4.8849999999999998,2.7090926502923676,-0.0036312401969710037
-4.8845000000000001,2.7090926502923676,-0.0029705901776022068
-4.8840000000000003,2.7090926502923676,-0.0019796151485490109
-4.8834999999999997,2.7090926502923676,-0.0019796151485490109
-4.883,2.7090926502923676,-0.0019796151485490109
-4.8825000000000003,2.7090926502923676,-0.0019796151485490109
-4.8819999999999997,2.7090926502923676,-0.0019796151485490109
-4.8815,2.7090926502923676,-0.0016492901388646124
-4.8810000000000002,2.7090926502923676,-0.00032799010012701801
-4.8804999999999996,2.7090926502923676,0.00033265991924177917
-4.8799999999999999,2.7090926502923676,0.00066298492892617788
-4.8795000000000002,2.7090926502923676,0.00099330993861057636
-4.8789999999999996,2.7090926502923676,0.00033265991924177917
-4.8784999999999998,2.7090926502923676,0.00033265991924177917
-4.8780000000000001,2.7090926502923676,0.00033265991924177917
-4.8775000000000004,2.7090926502923676,0.00033265991924177917
-4.8769999999999998,2.7090926502923676,0.00066298492892617788
-4.8765000000000001,2.7090926502923676,0.00033265991924177917
-4.8760000000000003,2.7090926502923676,0.00033265991924177917
-4.8754999999999997,2.7090926502923676,0.00033265991924177917
-4.875,2.7090926502923676,2.3349095573805797e-06
-4.8745000000000003,2.7090926502923676,-0.00032799010012701801
-4.8739999999999997,2.7090926502923676,-0.0013189651291802139
-4.8734999999999999,2.7090926502923676,-0.0013189651291802139
-4.8730000000000002,2.7090926502923676,-0.0013189651291802139
-4.8724999999999996,2.7090926502923676,-0.0013189651291802139
-4.8719999999999999,2.7090926502923676,-0.0013189651291802139
-4.8715000000000002,2.7090926502923676,-0.0016492901388646124
-4.8710000000000004,2.7090926502923676,-0.0029705901776022068
-4.8704999999999998,2.7090926502923676,-0.0033009151872866052
-4.8700000000000001,2.7090926502923676,-0.0036312401969710037
-4.8695000000000004,2.7090926502923676,-0.0039615652066554031
-4.8689999999999998,2.7090926502923676,-0.0036312401969710037
-4.8685,2.7090926502923676,-0.0036312401969710037
-4.8680000000000003,2.7090926502923676,-0.0036312401969710037
-4.8674999999999997,2.7090926502923676,-0.0039615652066554031
-4.867,2.7090926502923676,-0.0042918902163398016
-4.8665000000000003,2.7090926502923676,-0.0042918902163398016
-4.8659999999999997,2.7090926502923676,-0.0039615652066554031
-4.8654999999999999,2.7090926502923676,-0.0039615652066554031
-4.8650000000000002,2.7090926502923676,-0.0036312401969710037
-4.8644999999999996,2.7090926502923676,-0.0029705901776022068
-4.8639999999999999,2.7090926502923676,-0.0019796151485490109
-4.8635000000000002,2.7090926502923676,-0.0019796151485490109
-4.8630000000000004,2.7090926502923676,-0.0019796151485490109
-4.8624999999999998,2.7090926502923676,-0.0019796151485490109
-4.8620000000000001,2.7090926502923676,-0.0019796151485490109
-4.8615000000000004,2.7090926502923676,-0.0016492901388646124
-4.8609999999999998,2.7090926502923676,-0.00032799010012701801
-4.8605,2.7090926502923676,0.00033265991924177917
-4.8600000000000003,2.7090926502923676,0.00066298492892617788
-4.8594999999999997,2.7090926502923676,0.00099330993861057636
-4.859,2.7090926502923676,0.00066298492892617788
-4.8585000000000003,2.7090926502923676,0.00033265991924177917
-4.8579999999999997,2.7090926502923676,0.00033265991924177917
-4.8574999999999999,2.7090926502923676,0.00033265991924177917
-4.8570000000000002,2.7090926502923676,0.00066298492892617788
-4.8564999999999996,2.7090926502923676,0.00066298492892617788
-4.8559999999999999,2.7090926502923676,0.00066298492892617788
-4.8555000000000001,2.7090926502923676,0.00033265991924177917
-4.8550000000000004,2.7090926502923676,2.3349095573805797e-06
-4.8544999999999998,2.7090926502923676,-0.00032799010012701801
-4.8540000000000001,2.7090926502923676,-0.0013189651291802139
-4.8535000000000004,2.7090926502923676,-0.0013189651291802139
-4.8529999999999998,2.7090926502923676,-0.0013189651291802139
-4.8525,2.7090926502923676,-0.0013189651291802139
-4.8520000000000003,2.7090926502923676,-0.0013189651291802139
-4.8514999999999997,2.7090926502923676,-0.0016492901388646124
-4.851,2.7090926502923676,-0.0029705901776022068
-4.8505000000000003,2.7090926502923676,-0.0033009151872866052
-4.8499999999999996,2.7090926502923676,-0.0036312401969710037
-4.8494999999999999,2.7090926502923676,-0.0036312401969710037
-4.8490000000000002,2.7090926502923676,-0.0036312401969710037
-4.8484999999999996,2.7090926502923676,-0.0033009151872866052
-4.8479999999999999,2.7090926502923676,-0.0033009151872866052
-4.8475000000000001,2.7090926502923676,-0.0039615652066554031
-4.8470000000000004,2.7090926502923676,-0.0042918902163398016
-4.8464999999999998,2.7090926502923676,-0.0042918902163398016
-4.8460000000000001,2.7090926502923676,-0.0039615652066554031
-4.8455000000000004,2.7090926502923676,-0.0039615652066554031
-4.8449999999999998,2.7090926502923676,-0.0033009151872866052
-4.8445,2.7090926502923676,-0.0029705901776022068
-4.8440000000000003,2.7090926502923676,-0.0019796151485490109
-4.8434999999999997,2.7090926502923676,-0.0019796151485490109
-4.843,2.7090926502923676,-0.0019796151485490109
-4.8425000000000002,2.7090926502923676,-0.0019796151485490109
-4.8419999999999996,2.7090926502923676,-0.0019796151485490109
-4.8414999999999999,2.7090926502923676,-0.0016492901388646124
-4.8410000000000002,2.7090926502923676,2.3349095573805797e-06
-4.8404999999999996,2.7090926502923676,0.00033265991924177917
-4.8399999999999999,2.7090926502923676,0.00066298492892617788
-4.8395000000000001,2.7090926502923676,0.00099330993861057636
-4.8390000000000004,2.7090926502923676,0.00066298492892617788
-4.8384999999999998,2.7090926502923676,0.00066298492892617788
-4.8380000000000001,2.7090926502923676,0.00033265991924177917
-4.8375000000000004,2.7090926502923676,0.00033265991924177917
-4.8369999999999997,2.7090926502923676,0.00033265991924177917
-4.8365,2.7090926502923676,0.00033265991924177917
-4.8360000000000003,2.7090926502923676,0.00033265991924177917
-4.8354999999999997,2.7090926502923676,0.00033265991924177917
-4.835,2.7090926502923676,2.3349095573805797e-06
-4.8345000000000002,2.7090926502923676,-0.00032799010012701801
-4.8339999999999996,2.7090926502923676,-0.0013189651291802139
-4.8334999999999999,2.7090926502923676,-0.0013189651291802139
-4.8330000000000002,2.7090926502923676,-0.0013189651291802139
-4.8324999999999996,2.7090926502923676,-0.0013189651291802139
-4.8319999999999999,2.7090926502923676,-0.0013189651291802139
-4.8315000000000001,2.7090926502923676,-0.0016492901388646124
-4.8310000000000004,2.7090926502923676,-0.0029705901776022068
-4.8304999999999998,2.7090926502923676,-0.0033009151872866052
-4.8300000000000001,2.7090926502923676,-0.0036312401969710037
-4.8295000000000003,2.7090926502923676,-0.0039615652066554031
-4.8289999999999997,2.7090926502923676,-0.0033009151872866052
-4.8285,2.7090926502923676,-0.0033009151872866052
-4.8280000000000003,2.7090926502923676,-0.0036312401969710037
-4.8274999999999997,2.7090926502923676,-0.0039615652066554031
-4.827,2.7090926502923676,-0.0042918902163398016
-4.8265000000000002,2.7090926502923676,-0.0039615652066554031
-4.8259999999999996,2.7090926502923676,-0.0039615652066554031
-4.8254999999999999,2.7090926502923676,-0.0039615652066554031
-4.8250000000000002,2.7090926502923676,-0.0033009151872866052
-4.8244999999999996,2.7090926502923676,-0.0029705901776022068
-4.8239999999999998,2.7090926502923676,-0.0019796151485490109
-4.8235000000000001,2.7090926502923676,-0.0019796151485490109
-4.8230000000000004,2.7090926502923676,-0.0019796151485490109
-4.8224999999999998,2.7090926502923676,-0.0019796151485490109
-4.8220000000000001,2.7090926502923676,-0.0019796151485490109
-4.8215000000000003,2.7090926502923676,-0.0016492901388646124
-4.8209999999999997,2.7090926502923676,2.3349095573805797e-06
-4.8205,2.7090926502923676,0.00033265991924177917
-4.8200000000000003,2.7090926502923676,0.00066298492892617788
-4.8194999999999997,2.7090926502923676,0.00099330993861057636
-4.819,2.7090926502923676,0.00066298492892617788
-4.8185000000000002,2.7090926502923676,0.00033265991924177917
-4.8179999999999996,2.7090926502923676,0.00033265991924177917
-4.8174999999999999,2.7090926502923676,0.00033265991924177917
-4.8170000000000002,2.7090926502923676,0.00066298492892617788
-4.8164999999999996,2.7090926502923676,0.00033265991924177917
-4.8159999999999998,2.7090926502923676,0.00033265991924177917
-4.8155000000000001,2.7090926502923676,0.00033265991924177917
-4.8150000000000004,2.7090926502923676,2.3349095573805797e-06
-4.8144999999999998,2.7090926502923676,-0.00065831510981141661
-4.8140000000000001,2.7090926502923676,-0.0013189651291802139
-4.8135000000000003,2.7090926502923676,-0.0013189651291802139
-4.8129999999999997,2.7090926502923676,-0.0013189651291802139
-4.8125,2.7090926502923676,-0.0013189651291802139
-4.8120000000000003,2.7090926502923676,-0.0013189651291802139
-4.8114999999999997,2.7090926502923676,-0.0019796151485490109
-4.8109999999999999,2.7090926502923676,-0.0029705901776022068
-4.8105000000000002,2.7090926502923676,-0.0036312401969710037
-4.8099999999999996,2.7090926502923676,-0.0036312401969710037
-4.8094999999999999,2.7090926502923676,-0.0039615652066554031
-4.8090000000000002,2.7090926502923676,-0.0036312401969710037
-4.8085000000000004,2.7090926502923676,-0.0036312401969710037
-4.8079999999999998,2.7090926502923676,-0.0036312401969710037
-4.8075000000000001,2.7090926502923676,-0.0039615652066554031
-4.8070000000000004,2.7090926502923676,-0.0042918902163398016
-4.8064999999999998,2.7090926502923676,-0.0042918902163398016
-4.806,2.7090926502923676,-0.0039615652066554031
-4.8055000000000003,2.7090926502923676,-0.0039615652066554031
-4.8049999999999997,2.7090926502923676,-0.0033009151872866052
-4.8045,2.7090926502923676,-0.0029705901776022068
-4.8040000000000003,2.7090926502923676,-0.0019796151485490109
-4.8034999999999997,2.7090926502923676,-0.0019796151485490109
-4.8029999999999999,2.7090926502923676,-0.0019796151485490109
-4.8025000000000002,2.7090926502923676,-0.0019796151485490109
-4.8019999999999996,2.7090926502923676,-0.0019796151485490109
-4.8014999999999999,2.7090926502923676,-0.0016492901388646124
-4.8010000000000002,2.7090926502923676,2.3349095573805797e-06
-4.8005000000000004,2.7090926502923676,0.00033265991924177917
-4.7999999999999998,2.7090926502923676,0.00066298492892617788
-4.7995000000000001,2.7090926502923676,0.00099330993861057636
-4.7990000000000004,2.7090926502923676,0.00066298492892617788
-4.7984999999999998,2.7090926502923676,0.00033265991924177917
-4.798,2.7090926502923676,0.00033265991924177917
-4.7975000000000003,2.7090926502923676,0.00033265991924177917
-4.7969999999999997,2.7090926502923676,0.00066298492892617788
-4.7965,2.7090926502923676,0.00033265991924177917
-4.7960000000000003,2.7090926502923676,0.00033265991924177917
-4.7954999999999997,2.7090926502923676,0.00033265991924177917
-4.7949999999999999,2.7090926502923676,-0.00032799010012701801
-4.7945000000000002,2.7090926502923676,-0.00065831510981141661
-4.7939999999999996,2.7090926502923676,-0.0013189651291802139
-4.7934999999999999,2.7090926502923676,-0.0013189651291802139
-4.7930000000000001,2.7090926502923676,-0.0013189651291802139
-4.7925000000000004,2.7090926502923676,-0.0013189651291802139
-4.7919999999999998,2.7090926502923676,-0.0013189651291802139
-4.7915000000000001,2.7090926502923676,-0.0019796151485490109
-4.7910000000000004,2.7090926502923676,-0.0029705901776022068
-4.7904999999999998,2.7090926502923676,-0.0036312401969710037
-4.79,2.7090926502923676,-0.0036312401969710037
-4.7895000000000003,2.7090926502923676,-0.0039615652066554031
-4.7889999999999997,2.7090926502923676,-0.0033009151872866052
-4.7885,2.7090926502923676,-0.0036312401969710037
-4.7880000000000003,2.7090926502923676,-0.0036312401969710037
-4.7874999999999996,2.7090926502923676,-0.0039615652066554031
-4.7869999999999999,2.7090926502923676,-0.0042918902163398016
-4.7865000000000002,2.7090926502923676,-0.0042918902163398016
-4.7859999999999996,2.7090926502923676,-0.0039615652066554031
-4.7854999999999999,2.7090926502923676,-0.0039615652066554031
-4.7850000000000001,2.7090926502923676,-0.0033009151872866052
-4.7845000000000004,2.7090926502923676,-0.0029705901776022068
-4.7839999999999998,2.7090926502923676,-0.0019796151485490109
-4.7835000000000001,2.7090926502923676,-0.0019796151485490109
-4.7830000000000004,2.7090926502923676,-0.0019796151485490109
-4.7824999999999998,2.7090926502923676,-0.0019796151485490109
-4.782,2.7090926502923676,-0.0019796151485490109
-4.7815000000000003,2.7090926502923676,-0.0016492901388646124
-4.7809999999999997,2.7090926502923676,2.3349095573805797e-06
-4.7805,2.7090926502923676,0.00033265991924177917
-4.7800000000000002,2.7090926502923676,0.00066298492892617788
-4.7794999999999996,2.7090926502923676,0.00066298492892617788
-4.7789999999999999,2.7090926502923676,0.00033265991924177917
-4.7785000000000002,2.7090926502923676,0.00033265991924177917
-4.7779999999999996,2.7090926502923676,0.00033265991924177917
-4.7774999999999999,2.7090926502923676,0.00033265991924177917
-4.7770000000000001,2.7090926502923676,0.00066298492892617788
-4.7765000000000004,2.7090926502923676,0.00033265991924177917
-4.7759999999999998,2.7090926502923676,0.00033265991924177917
-4.7755000000000001,2.7090926502923676,0.00033265991924177917
-4.7750000000000004,2.7090926502923676,2.3349095573805797e-06
-4.7744999999999997,2.7090926502923676,-0.00065831510981141661
-4.774,2.7090926502923676,-0.0013189651291802139
-4.7735000000000003,2.7090926502923676,-0.0013189651291802139
-4.7729999999999997,2.7090926502923676,-0.0013189651291802139
-4.7725,2.7090926502923676,-0.0013189651291802139
-4.7720000000000002,2.7090926502923676,-0.0013189651291802139
-4.7714999999999996,2.7090926502923676,-0.0019796151485490109
-4.7709999999999999,2.7090926502923676,-0.0033009151872866052
-4.7705000000000002,2.7090926502923676,-0.0036312401969710037
